EmployeeID,Name,Department,Allowance,ExpenseAmount,WorkLogs
2204,Employee_2204,Finance,5721.435907344085,3709.4478393653126,218.5256085387665
2205,Employee_2205,Finance,2399.4249804706687,5214.38670896439,123.40005565453528
2206,Employee_2206,Finance,6429.927790332089,4864.118103186522,164.51377981896022
2207,Employee_2207,Sales,5998.11648871612,5652.15603532617,188.03351783754266
2208,Employee_2208,Marketing,5210.685188295479,4708.7433732193,158.0568183637302
2209,Employee_2209,Finance,4855.914429547505,4565.276685086687,149.84649734453586
2210,Employee_2210,Finance,6083.050655553583,5194.987861011865,132.96681905900468
2211,Employee_2211,Sales,4957.740843906303,6835.749864293316,110.45783191163542
2212,Employee_2212,Sales,4721.570515476526,3405.250022159031,135.7315755712015
2213,Employee_2213,Finance,6138.718067856098,3695.812423082139,153.09093896797546
2214,Employee_2214,IT,7093.395725049926,4849.31682229254,149.2216675386065
2215,Employee_2215,Finance,4028.9931765893607,7238.968393364796,121.35223480133035
2216,Employee_2216,Finance,5424.799313476786,3514.0210155979285,181.9032686756177
2217,Employee_2217,Sales,3913.6081221224536,9576.011250293182,53.541599571674865
2218,Employee_2218,Sales,5501.6396822608585,7494.235161633564,83.92364937021443
2219,Employee_2219,Finance,4221.8185216245,5277.814545618371,175.521146507965
2220,Employee_2220,Finance,6211.548256911761,2322.885273065494,157.14058934485868
2221,Employee_2221,Finance,4899.880598038752,3556.5939340946597,199.91664106508404
2222,Employee_2222,Sales,5046.478669204788,6334.013041987117,162.167219963725
2223,Employee_2223,Finance,6631.115097455583,4811.18560535528,191.3629933962062
2224,Employee_2224,Finance,4266.997080887634,3905.586845940255,69.99480702760624
2225,Employee_2225,HR,5684.842194105591,4745.026746818304,178.1381811744682
2226,Employee_2226,IT,4366.546558116301,4724.045689361042,167.5703264028224
2227,Employee_2227,Marketing,6196.297543843139,5472.969678193189,166.04565247919933
2228,Employee_2228,IT,6786.755448830322,2309.058281944086,168.5155084081059
2229,Employee_2229,HR,4737.092802125034,3555.999220616948,135.5665011771146
2230,Employee_2230,Marketing,2805.9096002387523,3654.1509227393262,172.7663262954179
2231,Employee_2231,Finance,4311.86293784841,5555.3054965001165,203.44149430287015
2232,Employee_2232,HR,7432.636324021754,4792.427563602323,93.66526174160683
2233,Employee_2233,Finance,4407.885806810302,6528.719870495267,185.69828787441844
2234,Employee_2234,Sales,6771.021150398061,11589.939553340126,73.06775965049121
2235,Employee_2235,HR,4393.714009870754,4384.914333355196,130.21291383357348
2236,Employee_2236,Sales,4369.000644106032,4740.544778645375,113.68324061083464
2237,Employee_2237,HR,5779.187577000804,6352.661569720414,161.39493432262483
2238,Employee_2238,HR,5659.340995069112,6519.8578205367285,197.47655651150907
2239,Employee_2239,Sales,5852.174181321905,4685.18460509233,138.33215604181493
2240,Employee_2240,Marketing,5004.910558563553,3617.955437205871,170.00051875194814
2241,Employee_2241,IT,6034.360098014559,2278.9637519325347,149.6852295039304
2242,Employee_2242,Finance,5961.500094303969,2278.676591696488,100.69574992908414
2243,Employee_2243,HR,6149.0280629982935,5366.499114329051,144.6198264169989
2244,Employee_2244,Finance,4376.44094470086,5342.388121133422,130.05934280878273
2245,Employee_2245,Sales,6033.629202778911,3989.5242156313643,119.59571059897374
2246,Employee_2246,Finance,4478.663857532847,6361.784333107194,137.09005673099165
2247,Employee_2247,Sales,4842.898770010492,4551.668808569867,140.44946586885436
2248,Employee_2248,Finance,4822.372962376701,4093.923183317109,180.1969391398946
2249,Employee_2249,IT,4001.8960890522285,6205.394217746171,150.7073493626376
2250,Employee_2250,IT,3264.4823896402736,6046.2726697362405,107.85470638227031
2251,Employee_2251,IT,6223.724042504721,9476.169871930168,93.0986792391298
2252,Employee_2252,IT,4297.7504576368565,5421.037155269591,161.55328279525511
2253,Employee_2253,IT,4730.260275424907,5572.456475619147,158.42745526963336
2254,Employee_2254,IT,4269.283219901351,7410.3202546558605,176.20576423059362
2255,Employee_2255,Sales,4743.345463297702,4642.775491149,149.3518530781975
2256,Employee_2256,HR,4494.097059607636,3384.153983343073,133.90789526930945
2257,Employee_2257,Finance,6279.083869442422,5550.574065812718,160.39719203376956
2258,Employee_2258,IT,4409.495851403235,4874.658089314238,168.68785879116092
2259,Employee_2259,Sales,6714.554147761008,4934.782031953983,161.4428073890487
2260,Employee_2260,Sales,6139.271399197101,4762.532449411356,174.3305839747605
2261,Employee_2261,Sales,4525.553008505521,2890.410471933754,153.01356927939713
2262,Employee_2262,HR,5319.811634796178,5113.654879241761,120.13237491225689
2263,Employee_2263,Finance,5519.346329597133,4369.012574806425,131.12475571895072
2264,Employee_2264,HR,5841.607203758391,4429.118373316365,191.17821910214636
2265,Employee_2265,Marketing,5940.46700772143,8644.374906502275,75.49098377318992
2266,Employee_2266,Sales,5186.632656512738,4752.958568762696,116.17491726052454
2267,Employee_2267,Marketing,4045.57690035809,5112.539910203422,113.34435514185067
2268,Employee_2268,IT,5640.88832451362,4764.833379994347,109.83136628537258
2269,Employee_2269,IT,4763.493624542477,6185.778143416317,174.71561119683128
2270,Employee_2270,HR,2210.79500798613,5707.401359507785,159.2928705721453
2271,Employee_2271,Finance,5390.278477059546,4712.279957202998,205.34199697126718
2272,Employee_2272,Marketing,4265.889948761259,3557.5489297060785,167.28432832383038
2273,Employee_2273,Finance,4541.6119231463135,5496.633778701407,169.08876091693594
2274,Employee_2274,HR,5006.021135816692,4422.113313698147,209.69535028699752
2275,Employee_2275,IT,3446.352956630059,4595.105893998404,120.93624197383929
2276,Employee_2276,Finance,5139.0414771133865,6435.155853777134,52.496654062026494
2277,Employee_2277,Finance,4683.29255572573,5296.284979570324,166.58669695716594
2278,Employee_2278,IT,4122.7800141131065,7912.062894539222,142.67813369556848
2279,Employee_2279,Marketing,5046.241825018199,4192.456041856711,158.9261681407191
2280,Employee_2280,IT,3309.8037823671984,5547.122805807385,186.74290737187906
2281,Employee_2281,Finance,5075.626778390403,6295.030897426014,172.8467619635284
2282,Employee_2282,Marketing,5470.59891350336,4172.427479444224,195.4956546710341
2283,Employee_2283,Marketing,5305.248659617571,1889.7730155872628,122.75760334742043
2284,Employee_2284,IT,5788.884207548642,5634.613791916,176.92118105546908
2285,Employee_2285,Finance,6165.352382552116,4895.173771683369,126.82495809248586
2286,Employee_2286,HR,4918.652272964251,5173.601018700857,200.06802768395266
2287,Employee_2287,Finance,6095.449484508949,4865.874718217655,163.44366755370675
2288,Employee_2288,Sales,4914.914834348979,6191.7640351930995,165.20629734375117
2289,Employee_2289,HR,4300.5391264507225,4682.97212918166,132.53984712344393
2290,Employee_2290,Marketing,4607.24938160292,7405.061285830116,134.05875580107153
2291,Employee_2291,HR,5266.977589871659,5637.659109977788,162.1585572069275
2292,Employee_2292,Marketing,6085.177848172317,6013.782353479915,202.44792690033844
2293,Employee_2293,Marketing,5001.46285481379,4807.883442104809,197.47152085174733
2294,Employee_2294,HR,4326.343128396808,5173.014606618331,160.7544031173348
2295,Employee_2295,Marketing,6444.260046820379,2772.4374546635618,137.36093470844773
2296,Employee_2296,Marketing,3565.183488653345,4107.617678943483,167.18727425079777
2297,Employee_2297,Sales,4332.794615523675,12186.369510972927,93.81695525387508
2298,Employee_2298,Finance,5892.784378226988,4719.750835146181,156.3539760132448
2299,Employee_2299,Finance,6766.457246537561,3450.146033530504,138.38157033425307
2300,Employee_2300,Sales,5480.681264220395,7957.89942042218,85.18691000505335
2301,Employee_2301,HR,5249.88755816383,3969.261036737138,142.80955163004705
2302,Employee_2302,IT,4709.134829809325,4753.292454983888,139.3467103784604
2303,Employee_2303,IT,5548.071158049261,3798.9540398826402,148.31574632140115
2304,Employee_2304,IT,5129.367671010812,6507.6739308105025,169.99809287168645
2305,Employee_2305,Sales,4245.468645985457,5049.846130402605,143.3240135199694
2306,Employee_2306,Sales,4691.0062316295125,3125.382376352544,148.88358430879154
2307,Employee_2307,Marketing,4132.554003319404,6643.368842272532,154.30373583248402
2308,Employee_2308,IT,5013.615614380827,4745.060260847659,138.54557899892833
2309,Employee_2309,HR,5161.839473042602,5407.191679881585,196.48663191091947
2310,Employee_2310,HR,6634.383198647764,10336.179142502628,102.64366444525353
2311,Employee_2311,IT,4402.602874309378,5300.906437499528,140.91578286530338
2312,Employee_2312,IT,4819.223245196513,4387.789165079932,126.07178861548738
2313,Employee_2313,IT,6259.181321513204,5196.915471910095,136.08024829437318
2314,Employee_2314,Sales,6805.089350457891,4620.916062201937,163.37464733629457
2315,Employee_2315,Sales,5474.710977398665,5234.525731988744,147.4199720990228
2316,Employee_2316,Sales,4746.436828551798,4577.12744265942,111.63584408841842
2317,Employee_2317,Finance,4526.982332729046,4451.949974796644,145.3255608115538
2318,Employee_2318,HR,3156.9331851397146,3045.5606290919195,162.21178627147995
2319,Employee_2319,HR,4072.2317009042968,9587.509357915987,89.76957463391622
2320,Employee_2320,Marketing,5101.5624235036075,5069.536399867984,202.70732749228142
2321,Employee_2321,Sales,4819.014133985678,7018.6488665787,136.55732583219367
2322,Employee_2322,Finance,5623.4079739950275,5375.239207965989,131.29710209113523
2323,Employee_2323,Finance,4804.797213170832,3930.3813091080897,142.48379220916922
2324,Employee_2324,HR,4273.942703362791,3582.3868496523237,121.63332195222705
2325,Employee_2325,Sales,5341.344259345324,5120.925456006154,128.99259430736168
2326,Employee_2326,Marketing,7505.265245473465,3906.062808772267,129.17145149503585
2327,Employee_2327,Sales,4682.650832603473,4117.827803831421,159.8070521623897
2328,Employee_2328,IT,5138.887521345377,3902.2486608609092,125.01440240876161
2329,Employee_2329,Sales,5846.92558121268,4405.695863641775,174.74093362784154
2330,Employee_2330,IT,4428.381608430734,5683.346798851951,184.47385957783052
2331,Employee_2331,IT,6272.757536635383,2412.194648248574,116.22471987127459
2332,Employee_2332,Marketing,3420.959888882071,6353.579909184829,110.85129655397563
2333,Employee_2333,HR,4592.2729827313815,4555.036587012286,133.92124291092625
2334,Employee_2334,Sales,4688.779102491447,4039.1011825367955,137.96018362547986
2335,Employee_2335,IT,5151.157745253608,5865.312306809568,187.98187625757703
2336,Employee_2336,Sales,3028.5187000100846,4552.499868663897,148.48993094815629
2337,Employee_2337,HR,6352.739894661096,3543.7725840523144,162.59128098540458
2338,Employee_2338,HR,5414.217584950835,2973.7997130591766,162.5360446841624
2339,Employee_2339,Finance,6122.831445499128,5634.533683671064,123.58237547942498
2340,Employee_2340,HR,6613.035737463871,5711.684953269856,142.47908436130248
2341,Employee_2341,Marketing,4259.436221662942,4304.3418133982095,149.6160399038675
2342,Employee_2342,IT,2505.6459992772025,6385.589833655968,161.32760764125612
2343,Employee_2343,Finance,6146.366075296832,4842.997133297193,106.97232810087675
2344,Employee_2344,Marketing,4713.617329826613,6393.605862925777,132.16241242956914
2345,Employee_2345,Sales,3866.8315041279393,3651.158841940608,150.3452912868114
2346,Employee_2346,IT,5576.29965304051,3504.244624940511,136.8114279682743
2347,Employee_2347,HR,7463.55693213226,4183.620835582791,107.9348244414488
2348,Employee_2348,IT,4891.093504861668,8641.04551425591,64.16279680036496
2349,Employee_2349,Sales,5951.116307302319,6181.304232374412,108.22594175763827
2350,Employee_2350,Finance,4012.4972065305315,10304.023416109378,95.71417488868215
2351,Employee_2351,Finance,3313.242234550447,7777.817563376342,70.20540674236855
2352,Employee_2352,Finance,5913.940469322992,4813.390693948286,148.03475034241524
2353,Employee_2353,HR,5546.073171808268,4286.337859021701,120.63271660031835
2354,Employee_2354,Marketing,4534.297165340926,3835.490262803983,156.9213302182994
2355,Employee_2355,Marketing,6706.219308025395,4704.309882122804,170.85203486139378
2356,Employee_2356,IT,3235.5110303430956,4570.972667409517,122.51376675283925
2357,Employee_2357,HR,3769.9699240779805,3881.18565841891,123.1880272515168
2358,Employee_2358,Finance,4457.132405247463,3868.363174244934,135.13217770237608
2359,Employee_2359,Finance,4643.602992679395,5777.515891907746,107.99736046897594
2360,Employee_2360,Sales,6465.354707528618,10616.198053020427,80.70338444893139
2361,Employee_2361,Sales,5049.197937810763,5932.402475528357,172.76997401731154
2362,Employee_2362,Finance,4807.046010400233,4459.4978846139475,107.02283028880339
2363,Employee_2363,Finance,3729.993232209113,3494.7171358520654,176.4294912072299
2364,Employee_2364,HR,6086.63354184153,4111.317435546987,176.45177822183456
2365,Employee_2365,Marketing,3863.3591165327616,6032.776807164006,64.77472389412902
2366,Employee_2366,Sales,3725.3887086398263,2879.514721764048,116.88823098326824
2367,Employee_2367,Marketing,4599.741859052828,6533.653061428054,131.80299821282213
2368,Employee_2368,HR,5163.194024655168,3467.808427625597,167.05170050080716
2369,Employee_2369,Finance,4279.857399839692,5735.611819131465,163.13956267066658
2370,Employee_2370,Marketing,5707.017502957606,3575.449740949358,122.25230938864051
2371,Employee_2371,Finance,4717.023723019251,4085.79834011155,198.73754938142565
2372,Employee_2372,Finance,6052.768939611586,2331.0275609947776,128.99789245166247
2373,Employee_2373,IT,5505.110612083074,7024.558273229755,124.94258813436909
2374,Employee_2374,Marketing,6791.479340364136,5489.796900058369,115.17424794010702
2375,Employee_2375,Marketing,4557.771074122511,5560.4382184350125,144.64282989630058
2376,Employee_2376,Finance,5843.971024405594,4208.558612793715,177.12503743843874
2377,Employee_2377,HR,3213.188778186317,3683.0947797001436,122.96115322739128
2378,Employee_2378,IT,7891.658693075893,5731.8367286853445,156.25264581066622
2379,Employee_2379,Finance,5793.946533471255,3356.2504899014557,156.1007950785903
2380,Employee_2380,Sales,4703.69277777728,4599.447767712956,149.0562910595594
2381,Employee_2381,Sales,4740.874789367149,3299.1238602495378,159.66326038184445
2382,Employee_2382,IT,4752.976926362731,4948.738135902399,177.18277871329684
2383,Employee_2383,HR,6840.036623101674,2499.704682634459,158.18956101427688
2384,Employee_2384,Finance,5898.549500341217,3023.305471966767,181.4032278383616
2385,Employee_2385,Marketing,4556.681697614651,3768.216654801141,116.998122352764
2386,Employee_2386,IT,3761.1849818757173,5537.703688926384,136.73357141924475
2387,Employee_2387,HR,6196.104635507916,4162.418746485682,117.0348059536829
2388,Employee_2388,Marketing,5838.548926313624,5980.317987737643,166.43688695409955
2389,Employee_2389,Sales,5706.370697250599,6600.8379331913575,186.65499618284895
2390,Employee_2390,Sales,4916.255564618098,4429.628244374047,140.71011682339963
2391,Employee_2391,Marketing,4700.382551089241,6051.726191350006,79.22314513067786
2392,Employee_2392,IT,6685.223511479739,5958.815947531258,105.16375324015891
2393,Employee_2393,Sales,6778.269239304477,2950.1205937741584,150.64653636152823
2394,Employee_2394,Finance,5640.124875641622,3716.0835538734163,99.80520685085094
2395,Employee_2395,Marketing,5969.840864839909,2758.7228748883354,151.81894127461416
2396,Employee_2396,Marketing,5236.09816417071,5955.7976704252105,92.29891406643031
2397,Employee_2397,Sales,3630.014227533097,5486.502819065308,200.8343635133306
2398,Employee_2398,IT,4020.257243990354,6741.942869949133,148.48064503833595
2399,Employee_2399,Finance,6146.181903049439,8540.986537175833,73.65249052015653
2400,Employee_2400,IT,6273.70534781119,3811.2298099070604,207.25010451138485
2401,Employee_2401,HR,6054.127008309619,4170.227238795647,151.9818403297435
2402,Employee_2402,HR,5346.052310087033,3200.675070084273,101.71484617026039
2403,Employee_2403,Sales,6091.298956295268,6514.382136754673,137.07576223343264
2404,Employee_2404,Sales,4941.86270550077,8851.960690352736,208.35523272233345
2405,Employee_2405,Sales,5621.3903365383,3931.4258425475505,123.14244421593492
2406,Employee_2406,HR,4795.317631879882,5511.237697089878,136.78352076323094
2407,Employee_2407,IT,3943.2143668501176,4613.41304943313,196.40123850733556
2408,Employee_2408,IT,5864.571972497269,5330.0885138021895,126.86971639008976
2409,Employee_2409,Sales,6275.124404661143,12143.276845929933,73.56870822131498
2410,Employee_2410,Finance,7473.958780416717,3428.290357398758,190.51362064885484
2411,Employee_2411,IT,5264.029001395995,4225.691338043289,132.78716164868794
2412,Employee_2412,HR,3952.1901816217696,6243.78667192402,126.04339978777965
2413,Employee_2413,Marketing,4671.559262671186,5410.601873448968,94.70970962133556
2414,Employee_2414,Marketing,4864.10861447482,5192.783691273467,116.91226711369956
2415,Employee_2415,Marketing,5148.497806627911,5411.62060889546,123.49767575390818
2416,Employee_2416,Finance,5470.876256738433,5529.469811059842,139.10616576812788
2417,Employee_2417,Sales,5362.969292396668,6189.316102484546,160.71856740177066
2418,Employee_2418,HR,5777.082258465256,5704.528365995064,148.66112333850552
2419,Employee_2419,Finance,5197.423047692581,4739.127988203505,113.05356418893213
2420,Employee_2420,HR,2774.7040972232244,5223.64366027808,190.81373084362014
2421,Employee_2421,HR,5227.133828693449,4719.0852043887,116.93919954720116
2422,Employee_2422,Sales,5086.730761307188,3904.6275557539557,204.1096443556052
2423,Employee_2423,Marketing,5550.266863820933,4738.047057573999,154.53822941469284
2424,Employee_2424,Sales,4638.517794422477,9326.85467443346,90.68050932464791
2425,Employee_2425,Finance,5223.525724476389,5524.579301287142,82.94816409585378
2426,Employee_2426,Finance,5556.242187528883,5729.92195130646,195.17246647340076
2427,Employee_2427,Finance,4839.957798269313,5933.356134754346,148.6990170135499
2428,Employee_2428,Sales,5675.870602230281,5452.570687755895,142.0029296588596
2429,Employee_2429,HR,5070.124932464844,5861.646983667425,159.14144255250844
2430,Employee_2430,HR,5156.6588323151,9177.818074676281,70.8706545068503
2431,Employee_2431,IT,2077.2912009429992,4183.111066439361,163.6071734200372
2432,Employee_2432,Finance,3856.112715174476,5938.686444476065,196.4941768026029
2433,Employee_2433,HR,3858.834184340351,3529.459870889751,99.28503153485329
2434,Employee_2434,IT,5216.332217899669,3487.8714891377304,147.71933386330196
2435,Employee_2435,HR,6271.6652332964995,5337.766472888049,216.01783382860287
2436,Employee_2436,Finance,4881.584895283871,5304.915837230056,138.29102568575863
2437,Employee_2437,Marketing,5848.2981793048675,11832.173902325354,90.20591848920688
2438,Employee_2438,Finance,5648.252656325869,2747.469179846208,176.11872182558045
2439,Employee_2439,Sales,5139.893423470318,4682.709311047801,106.86485765522832
2440,Employee_2440,HR,5573.976700831678,3443.5599349614895,158.9042534290662
2441,Employee_2441,HR,5245.943718831838,5826.353055842776,156.59031391729258
2442,Employee_2442,Sales,4857.719503207222,6400.498858353019,245.47135512193597
2443,Employee_2443,Sales,5391.080349666535,5405.394812226367,71.2201647793389
2444,Employee_2444,Marketing,6446.63140980173,4130.582573695876,101.38337158350006
2445,Employee_2445,HR,5472.7489734756955,3901.697816792047,143.13851977908118
2446,Employee_2446,HR,5217.971120038659,4305.8056832103575,139.27122318956023
2447,Employee_2447,Marketing,4122.549418830519,3790.6507293932514,123.49517739257578
2448,Employee_2448,IT,6415.875149264609,4608.910621185651,125.40834715387399
2449,Employee_2449,Marketing,3592.9514690010546,3898.96149945234,170.5282192335452
2450,Employee_2450,Finance,3293.936919401899,6284.042136496712,62.39686538252736
2451,Employee_2451,HR,5371.46068831751,5256.775713534192,133.7672014762553
2452,Employee_2452,Sales,4119.239808885279,5349.388825500799,179.91025805885744
2453,Employee_2453,Finance,6089.099002847444,6839.303990882028,175.29387024444264
2454,Employee_2454,HR,3316.2943746340165,4280.167500798893,135.67272952188898
2455,Employee_2455,Marketing,5961.80647251062,2531.754412021285,106.03136088405685
2456,Employee_2456,Finance,5820.981934737901,5778.361707192245,176.3783942719213
2457,Employee_2457,HR,5118.015964107906,5913.307505817034,121.80464216387453
2458,Employee_2458,IT,2900.428357419691,6170.4019656988185,188.75544649324348
2459,Employee_2459,IT,3276.6968796807305,6565.589204059153,162.58145428671796
2460,Employee_2460,Sales,5239.935277724926,6582.636874821404,144.20190349865
2461,Employee_2461,HR,4767.207999614553,3627.8682626001337,163.15446824956655
2462,Employee_2462,IT,5727.330284903003,6657.693065797036,91.43918797679774
2463,Employee_2463,Marketing,4931.783708268763,4406.357634217353,194.4069097411217
2464,Employee_2464,HR,4844.819367747666,5758.12419346038,143.72439966799087
2465,Employee_2465,Marketing,2573.6824265412665,5111.391265237015,155.00878573358094
2466,Employee_2466,Marketing,5822.432311772618,3632.7010747838585,132.7064759303634
2467,Employee_2467,IT,4350.853815241093,6192.430016947794,144.87709534929814
2468,Employee_2468,HR,4601.794076280777,4252.678181140265,197.93985915521645
2469,Employee_2469,Finance,3930.2209568908493,14061.058628574367,70.94967194553867
2470,Employee_2470,IT,3459.588936049652,3884.1081616070624,137.4708006542433
2471,Employee_2471,IT,6472.137828165119,3594.6586303386375,170.49564979378124
2472,Employee_2472,HR,5795.487694954888,4004.5552684451177,159.31247805653675
2473,Employee_2473,HR,5811.995575354132,6594.241529314558,196.61305201111418
2474,Employee_2474,Marketing,4783.489381900632,2919.360076287395,89.51433560587132
2475,Employee_2475,HR,3262.077554034205,5895.679763323268,136.18483060094394
2476,Employee_2476,Marketing,7102.0447558378055,6998.832611237933,107.25540054544437
2477,Employee_2477,IT,5422.291631263396,4596.741931849708,186.9412657418815
2478,Employee_2478,Sales,5136.789200076995,4328.296339448783,111.23343616807081
2479,Employee_2479,Finance,4640.866977702922,4895.875143555658,159.89333574865918
2480,Employee_2480,IT,2955.4437470623852,3453.109005838188,110.79332816152062
2481,Employee_2481,HR,6141.558732276722,7977.917079482714,135.01912074768063
2482,Employee_2482,Finance,3942.296493097744,5603.772515604173,120.14086850852
2483,Employee_2483,Sales,5546.569162862256,3335.38085749388,149.79357614024275
2484,Employee_2484,Sales,5770.833961123564,3831.374916796594,210.84143549141703
2485,Employee_2485,Marketing,5334.157621873155,5014.960548291589,107.23622746227075
2486,Employee_2486,Finance,5469.973540331885,3246.6917929220313,115.87118939075678
2487,Employee_2487,Marketing,6346.119751898297,2994.8146882947326,167.90942791880119
2488,Employee_2488,IT,4207.584588167028,5152.521697175328,145.41501750389043
2489,Employee_2489,Finance,5164.502590043506,12014.396015118436,55.9106912852575
2490,Employee_2490,IT,4774.894595320164,5898.266355005305,135.86869297101518
2491,Employee_2491,Marketing,3160.434952177897,4728.314916224419,104.59103422935033
2492,Employee_2492,Finance,5286.333329867009,4470.588710852677,135.29503049387978
2493,Employee_2493,Marketing,6251.2505965246855,4862.00422668052,120.84515080212532
2494,Employee_2494,Finance,6376.334158677194,5990.552446508473,159.32782745633023
2495,Employee_2495,Marketing,6857.47720929573,3291.8783826485896,169.29401774029438
2496,Employee_2496,Sales,3226.2808754107573,3867.0988293609694,70.38288640235344
2497,Employee_2497,Marketing,6628.627697881241,4346.680831929132,153.2118176866331
2498,Employee_2498,Sales,5184.83976436038,4509.312785185119,80.90440654217754
2499,Employee_2499,Marketing,6600.562507369959,4734.634899482746,150.1892339855109
2500,Employee_2500,Finance,4605.217590804574,4770.116776364616,197.74570647552213
2501,Employee_2501,Finance,4469.199521205115,5608.829652995775,139.54917526026568
2502,Employee_2502,Finance,3784.7274237731062,2684.620533388541,157.67728286118617
2503,Employee_2503,HR,5775.977566406161,2878.2719370265586,172.12162527932838
2504,Employee_2504,IT,5514.476070531749,4001.7667578425444,173.20342801147723
2505,Employee_2505,Finance,3882.9904377696744,5836.307227104118,175.03312369584935
2506,Employee_2506,Sales,2835.8632329869997,4017.660265373346,163.05494918841234
2507,Employee_2507,Finance,5415.245234323394,4750.701312870859,127.38866237888644
2508,Employee_2508,HR,5529.170366944732,4953.768507614413,169.33275635189614
2509,Employee_2509,Sales,4013.048488274234,5179.316106552753,194.69779060800835
2510,Employee_2510,HR,3812.171586629038,13354.980269279202,82.27416207712247
2511,Employee_2511,Sales,5655.868179146248,5633.573014005495,155.7044397637564
2512,Employee_2512,Marketing,6856.393698324886,5996.955770863471,99.75396171321925
2513,Employee_2513,IT,4505.009801091935,4647.844351055153,118.10699540088004
2514,Employee_2514,IT,4120.361067277064,6568.204626035904,128.4370076042533
2515,Employee_2515,HR,5298.858463750579,9771.858389441333,58.51972286385572
2516,Employee_2516,IT,5635.253064848071,2453.6157650052105,145.06962132310647
2517,Employee_2517,HR,4635.709904107589,7750.063995393199,122.14293564599076
2518,Employee_2518,HR,7025.091083491953,4855.41912262833,175.987956549632
2519,Employee_2519,HR,5901.685122141679,5435.727001938206,138.03783916075867
2520,Employee_2520,IT,4618.729293968333,3517.668645137998,116.52983501777396
2521,Employee_2521,HR,3407.517027721795,7436.543338926556,122.31841184176496
2522,Employee_2522,IT,6319.421787814872,3848.0953023833385,152.05259042364318
2523,Employee_2523,HR,6191.931236215073,8675.40765577683,70.76772022447058
2524,Employee_2524,Finance,4697.247130038234,2965.086519705199,151.25306975582768
2525,Employee_2525,HR,5350.575457612545,10474.98647046662,71.30148066321303
2526,Employee_2526,Sales,4849.530102517491,4462.181544875473,201.53970234487628
2527,Employee_2527,HR,5520.598881108968,2947.686973869554,175.6980253958595
2528,Employee_2528,Marketing,3975.0504688683177,4718.9148866536225,124.19758339159623
2529,Employee_2529,HR,3832.480879923154,4913.753951611286,91.62875057069468
2530,Employee_2530,Sales,5810.863732760523,9006.057580701632,69.6004361387288
2531,Employee_2531,Sales,5937.614843509597,2614.9344294514326,115.88751149037341
2532,Employee_2532,IT,4509.207974378394,5148.954968675708,98.14538384514694
2533,Employee_2533,Finance,4250.878924038976,3278.831644023836,169.15326436929448
2534,Employee_2534,HR,6147.566452144698,5867.06041925744,149.68929018205316
2535,Employee_2535,IT,4284.737480684821,8267.013631160784,91.83814193259981
2536,Employee_2536,Finance,5055.411255985766,5913.142668738345,147.7824091809511
2537,Employee_2537,HR,4928.585021627347,4816.899431762131,143.44293005004982
2538,Employee_2538,Marketing,3533.0940546480806,4878.473784521944,111.76325283582992
2539,Employee_2539,HR,5192.1142670786685,6331.556867439129,131.22016590520406
2540,Employee_2540,Sales,5094.40695340416,3821.6812507685027,96.1694684032131
2541,Employee_2541,Sales,5360.191278101606,3485.0712802680628,181.1679863555021
2542,Employee_2542,Marketing,5158.230869653286,5466.8420874475,110.4947674470843
2543,Employee_2543,IT,7135.687409413373,3223.1413882126812,156.62168067250258
2544,Employee_2544,Finance,6161.678231323231,3841.4655327620976,142.5992614912318
2545,Employee_2545,HR,5038.809000454802,2905.0060638930654,161.65989036987577
2546,Employee_2546,Sales,5130.2390838495385,6182.187074663256,151.03377196270867
2547,Employee_2547,IT,6763.61920775079,3596.7899091831123,110.31704004001668
2548,Employee_2548,Marketing,5863.087786005247,4014.8647488441034,140.01935461067845
2549,Employee_2549,Sales,3770.9971395055536,3251.9370090610105,188.0032355322087
2550,Employee_2550,Marketing,5948.9482228070965,4337.494432605822,125.30537731530265
2551,Employee_2551,HR,6242.801082059943,4628.466762553402,184.72431381259986
2552,Employee_2552,Finance,6617.717075775785,5791.172467724408,169.84880984513967
2553,Employee_2553,Sales,4598.508318392512,3213.652413683607,154.17891972377092
2554,Employee_2554,Sales,4525.549504531033,4078.893680495621,127.8218169800978
2555,Employee_2555,HR,4058.1849785526692,6507.286161063984,158.17422888289445
2556,Employee_2556,IT,5308.127464336134,6049.271765931968,134.6909989523009
2557,Employee_2557,Finance,5732.867582455699,7973.26733820655,91.56924848160322
2558,Employee_2558,Sales,4486.670813322496,4740.632237611633,111.37844543546785
2559,Employee_2559,Finance,4858.184702330839,7161.64228716982,159.23988232892543
2560,Employee_2560,Sales,2946.2822043809356,3367.2212759490053,150.86273673156916
2561,Employee_2561,Finance,6509.44905040265,2494.4867906998384,159.85586073678152
2562,Employee_2562,Marketing,3435.0236284999028,4156.686789098161,171.53325079009667
2563,Employee_2563,Sales,5374.779752192804,4699.94653249211,123.35228282961117
2564,Employee_2564,Finance,5238.254833372347,3837.3654535162723,123.32614500567627
2565,Employee_2565,IT,5045.807968531597,5972.291920099808,156.4610513248348
2566,Employee_2566,Marketing,5068.79687833969,5052.786828037814,178.93913740244795
2567,Employee_2567,Marketing,3988.218824277166,4074.6866784426084,142.52390817622108
2568,Employee_2568,IT,4671.934795805505,4153.215613949869,193.13678943082152
2569,Employee_2569,Finance,5968.950652252171,3904.3825279237435,141.0014360955151
